"","scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"1960","Ulmus pumila","2024-11-30 11:28:00 -0700","","San Juan County, US-NM, US",36.6921805269,-108.030532558,NA,"Siberian elm","https://www.inaturalist.org/observations/254563431","https://inaturalist-open-data.s3.amazonaws.com/photos/455994059/medium.jpg","pecosvalleydiamond",254563431,"Siberian elm","Plantae",79463,0,0,"2024/11/30 11:28 AM","2024-11-30","2024-11-30 18:28:00 UTC","Mountain Time (US & Canada)",NA,28505,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-12-08 23:08:59 UTC","2025-01-06 17:33:12 UTC","research","CC-BY-NC",NA,NA,"false"
"1961","Ulmus pumila","2024-12-07 13:47:49 -0700","","Pyramid St, Lordsburg, NM, US",32.3451866163,-108.7086670474,NA,"Siberian elm","https://www.inaturalist.org/observations/254435489","https://inaturalist-open-data.s3.amazonaws.com/photos/455742967/medium.jpg","nici23",254435489,"Siberian elm","Plantae",79463,1,0,"2024-12-07 13:47:49-07:00","2024-12-07","2024-12-07 20:47:49 UTC","Mountain Time (US & Canada)",5,5,"","open","false","","",7001292,"","2024-12-07 20:47:57 UTC","2025-01-06 17:33:17 UTC","research","CC-BY-NC",NA,3,"false"
"1962","Ulmus pumila","2024-11-22 14:58:41 -0700","","US-87, Capulin, NM, US",36.742375,-104.0021833333,NA,"Siberian elm","https://www.inaturalist.org/observations/253934022","https://inaturalist-open-data.s3.amazonaws.com/photos/454744364/medium.jpeg","araceli_arroyo",253934022,"","Plantae",79463,0,0,"2024-11-22 14:58:41-07:00","2024-11-22","2024-11-22 21:58:41 UTC","Mountain Time (US & Canada)",4,4,"","open","false","","",8763001,"","2024-12-02 21:58:22 UTC","2024-12-13 19:42:04 UTC","casual","CC-BY-NC",NA,3,"true"
"1963","Ulmus pumila","2024-12-01 16:39:45 -0700","","Fernridge Ln, El Paso, TX, US",31.7601616667,-106.3403633333,NA,"Siberian elm","https://www.inaturalist.org/observations/253901952","https://inaturalist-open-data.s3.amazonaws.com/photos/454685877/medium.jpeg","rlaguilar3",253901952,"Siberian elm","Plantae",79463,1,0,"2024-12-01 16:39:45-07:00","2024-12-01","2024-12-01 23:39:45 UTC","Mountain Time (US & Canada)",4,4,"","open","false","","",7337239,"","2024-12-02 16:51:46 UTC","2024-12-03 14:18:15 UTC","needs_id","CC-BY-NC",NA,3,"false"
"1964","Ulmus pumila","2024-11-25 16:36:37 -0700","","West Park, Albuquerque, NM, US",35.087125,-106.6775583333,NA,"Siberian elm","https://www.inaturalist.org/observations/253107876","https://inaturalist-open-data.s3.amazonaws.com/photos/453144082/medium.jpeg","stephmaniaci",253107876,"Siberian elm","Plantae",79463,0,0,"2024-11-25 16:36:37-07:00","2024-11-25","2024-11-25 23:36:37 UTC","Mountain Time (US & Canada)",3,3,"","open","false","","",3987028,"","2024-11-26 00:08:48 UTC","2024-11-26 02:20:26 UTC","research","CC-BY-NC",NA,3,"false"
"1965","Ulmus pumila","2024-10-13 11:48:00 -0600","","Madrid, NM 87010, USA",35.4092694444,-106.1512527778,NA,"Siberian elm","https://www.inaturalist.org/observations/252838400","https://inaturalist-open-data.s3.amazonaws.com/photos/452650403/medium.jpg","megachile",252838400,"Siberian elm","Plantae",79463,0,0,"2024/10/13 11:48 AM","2024-10-13","2024-10-13 17:48:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",1673632,"Adam Kranz","2024-11-24 06:34:37 UTC","2024-11-26 18:29:44 UTC","research","CC0",NA,NA,"false"
"1966","Ulmus pumila","2024-11-20 11:07:31 -0700","","Rio Grande del Norte National Monument, Ranchos De Taos, NM, US",36.4753133333,-105.7355583333,NA,"Siberian elm","https://www.inaturalist.org/observations/252431915","https://inaturalist-open-data.s3.amazonaws.com/photos/451885225/medium.jpeg","frankiedoodledandy",252431915,"Siberian elm","Plantae",79463,0,0,"2024-11-20 11:07:31-07:00","2024-11-20","2024-11-20 18:07:31 UTC","Mountain Time (US & Canada)",3,3,"","open","false","","",6846505,"Frankie Simmons","2024-11-20 21:50:31 UTC","2025-01-06 17:33:21 UTC","research","CC-BY-NC",NA,3,"false"
"1967","Ulmus pumila","2024-11-17 13:37:31 -0700","","Huning Castle, Albuquerque, NM, US",35.0810240726,-106.6713710739,NA,"Siberian elm","https://www.inaturalist.org/observations/252066561","https://inaturalist-open-data.s3.amazonaws.com/photos/451151203/medium.jpeg","ennm4abq",252066561,"Siberian elm","Plantae",79463,0,0,"2024-11-17 13:37:31-07:00","2024-11-17","2024-11-17 20:37:31 UTC","Mountain Time (US & Canada)",5,5,"","open","false","","",8776893,"","2024-11-17 20:38:45 UTC","2025-01-06 17:33:34 UTC","research","CC-BY-NC",NA,3,"false"
"1968","Ulmus pumila","2024-06-09 18:30:00 -0600","","Reserve, NM 87830, USA",33.70627401,-108.75739116,NA,"Siberian elm","https://www.inaturalist.org/observations/252056550","https://inaturalist-open-data.s3.amazonaws.com/photos/451131624/medium.jpg","er1kksen",252056550,"Siberian elm","Plantae",79463,0,0,"2024/06/09 6:30 PM","2024-06-09","2024-06-10 00:30:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",192963,"Erik Danielsen","2024-11-17 19:23:34 UTC","2025-01-06 17:33:42 UTC","research","CC-BY-NC",NA,NA,"false"
"1969","Ulmus pumila","2024-11-13 12:50:38 -0700","","Bachechi Open Space, Albuquerque, NM, US",35.1922551722,-106.6403530776,NA,"Siberian elm","https://www.inaturalist.org/observations/251586145","","mkueker",251586145,"","Plantae",79463,0,0,"2024-11-13 12:50:38-07:00","2024-11-13","2024-11-13 19:50:38 UTC","Mountain Time (US & Canada)",9,9,"","open","false","","",4350453,"","2024-11-13 19:53:09 UTC","2024-11-13 19:53:09 UTC","casual","CC-BY-NC",NA,3,"false"
"1970","Ulmus pumila","2024-11-08 10:49:48 -0700","","Venice Ave NE, Albuquerque, NM, US",35.1974590627,-106.5598208969,NA,"Siberian elm","https://www.inaturalist.org/observations/250928406","https://inaturalist-open-data.s3.amazonaws.com/photos/448880374/medium.jpeg","mkueker",250928406,"Siberian elm","Plantae",79463,0,0,"2024-11-08 10:49:48-07:00","2024-11-08","2024-11-08 17:49:48 UTC","Mountain Time (US & Canada)",4,4,"","open","false","","",4350453,"","2024-11-08 17:50:15 UTC","2024-12-25 19:09:00 UTC","research","CC-BY-NC",NA,3,"false"
"1971","Ulmus pumila","2024-10-26 16:31:00 -0600","","Taos, NM 87571, USA",36.3784179444,-105.5763015556,NA,"Siberian elm","https://www.inaturalist.org/observations/249963957","https://static.inaturalist.org/photos/446941081/medium.jpg","mikhial",249963957,"Siberian Elm","Plantae",79463,0,0,"2024/10/26 4:31 PM","2024-10-26","2024-10-26 22:31:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",6181372,"Mikhial Parison","2024-11-01 03:48:38 UTC","2024-11-01 03:48:38 UTC","needs_id","",NA,NA,"false"
"1972","Ulmus pumila","2023-10-05 12:15:48 -0600","","Palo Duro Ave NE, Albuquerque, NM, US",35.1238556652,-106.5887661904,NA,"Siberian elm","https://www.inaturalist.org/observations/249949669","https://inaturalist-open-data.s3.amazonaws.com/photos/446912606/medium.jpeg","karleejewell",249949669,"","Plantae",79463,0,0,"Thu Oct 05 2023 12:15:48 GMT-0600 (MDT)","2023-10-05","2023-10-05 18:15:48 UTC","Mountain Time (US & Canada)",22,22,"","open","false","","",247765,"","2024-11-01 00:36:48 UTC","2024-11-01 00:36:54 UTC","needs_id","CC-BY-NC",NA,3,"false"
"1973","Ulmus pumila","2024-10-31 17:45:33 -0600","A broken, prostrate tree in a deep arroyo surrounded by higher and flatter desert scrub dominated by creosote (Larrea tridentata) and honey mesquite (Neltuma glandulosa). The arroyo is much more lush with scattered groves of Mexican palo verde (Parkinsonia aculeata), honey mesquite, plentiful tall grasses (Poaceae spp.), silverleaf nightshade (Solanum eleaginifolium), and baccharis thickets (Baccharis sarothroides & B. salicifolia). Much of the bottom is covered in various forbs. ","Las Cruces Dam Open Space, Las Cruces, NM, US",32.3265916667,-106.7498633333,NA,"Siberian elm","https://www.inaturalist.org/observations/249948375","https://inaturalist-open-data.s3.amazonaws.com/photos/446910030/medium.jpeg","dtcalypso",249948375,"Siberian elm","Plantae",79463,0,0,"2024-10-31 17:45:33-06:00","2024-10-31","2024-10-31 23:45:33 UTC","Mountain Time (US & Canada)",3,3,"","open","false","","",3153137,"Danny Tipton","2024-11-01 00:21:19 UTC","2024-11-01 00:56:30 UTC","research","CC-BY-NC",NA,3,"false"
"1974","Ulmus pumila","2024-10-28 15:16:09 -0600","","Clint, TX, US",31.5994352557,-106.209007397,NA,"Siberian elm","https://www.inaturalist.org/observations/249834177","https://static.inaturalist.org/photos/446685025/medium.jpeg","xavier235",249834177,"Siberian elm","Plantae",79463,1,0,"2024-10-28 15:16:09-06:00","2024-10-28","2024-10-28 21:16:09 UTC","Mountain Time (US & Canada)",445,445,"","open","false","","",3664135,"Xavier235","2024-10-31 01:58:06 UTC","2024-10-31 19:08:28 UTC","needs_id","",NA,3,"false"
"1975","Ulmus pumila","2023-09-08 12:17:00 -0600","","Santa Rosa, NM 88435, USA",34.9354277778,-104.6772083333,NA,"Siberian elm","https://www.inaturalist.org/observations/249687094","https://inaturalist-open-data.s3.amazonaws.com/photos/446383991/medium.jpeg","mdpurdy",249687094,"Ulmus pumila","Plantae",79463,0,0,"2023/09/08 12:17 PM","2023-09-08","2023-09-08 18:17:00 UTC","Mountain Time (US & Canada)",5,5,"","open","false","","",887173,"Martin Purdy","2024-10-29 22:19:33 UTC","2024-10-29 22:19:33 UTC","needs_id","CC-BY",NA,NA,"false"
"1976","Ulmus pumila","2024-10-26 14:35:00 -0600","","New Mexico, US",34.2794049166,-105.7288929728,NA,"Siberian elm","https://www.inaturalist.org/observations/249384992","https://inaturalist-open-data.s3.amazonaws.com/photos/445786343/medium.jpg","pecosvalleydiamond",249384992,"Siberian elm","Plantae",79463,0,0,"2024/10/26 2:35 PM","2024-10-26","2024-10-26 20:35:00 UTC","Mountain Time (US & Canada)",NA,28846,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-27 20:04:18 UTC","2025-01-06 17:34:01 UTC","research","CC-BY-NC",NA,NA,"false"
"1977","Ulmus pumila","2024-10-26 11:20:00 -0600","","New Mexico, US",34.6458906168,-105.4832848241,NA,"Siberian elm","https://www.inaturalist.org/observations/249365740","https://inaturalist-open-data.s3.amazonaws.com/photos/445746537/medium.jpg","pecosvalleydiamond",249365740,"Ulmus pumila","Plantae",79463,0,0,"2024/10/26 11:20 AM","2024-10-26","2024-10-26 17:20:00 UTC","Mountain Time (US & Canada)",NA,28790,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-27 18:21:27 UTC","2024-10-27 18:21:27 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"1978","Ulmus pumila","2024-10-26 09:44:00 -0600","","New Mexico, US",34.8046827246,-105.5874404555,NA,"Siberian elm","https://www.inaturalist.org/observations/249354503","https://inaturalist-open-data.s3.amazonaws.com/photos/445726211/medium.jpg","pecosvalleydiamond",249354503,"Ulmus pumila","Plantae",79463,0,0,"2024/10/26 9:44 AM","2024-10-26","2024-10-26 15:44:00 UTC","Mountain Time (US & Canada)",NA,28762,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-27 17:14:15 UTC","2024-10-27 17:14:15 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"1979","Ulmus pumila","2024-10-26 07:56:00 -0600","","New Mexico, US",35.1903596946,-105.8002870102,NA,"Siberian elm","https://www.inaturalist.org/observations/249343073","https://inaturalist-open-data.s3.amazonaws.com/photos/445702191/medium.jpg","pecosvalleydiamond",249343073,"Ulmus pumila","Plantae",79463,0,0,"2024/10/26 7:56 AM","2024-10-26","2024-10-26 13:56:00 UTC","Mountain Time (US & Canada)",NA,28734,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-27 16:00:05 UTC","2024-10-27 16:00:05 UTC","casual","CC-BY-NC",NA,NA,"true"
"1980","Ulmus pumila","2024-10-26 17:53:27 -0600","","Domino Dr SE, Albuquerque, NM, US",35.0549966516,-106.5172630549,NA,"Siberian elm","https://www.inaturalist.org/observations/249244004","https://inaturalist-open-data.s3.amazonaws.com/photos/445794734/medium.jpeg","caleborr0101",249244004,"Siberian elm","Plantae",79463,1,0,"2024-10-26 17:53:27-06:00","2024-10-26","2024-10-26 23:53:27 UTC","Mountain Time (US & Canada)",3,3,"","open","false","","",5602381,"","2024-10-26 23:58:37 UTC","2025-01-06 17:34:12 UTC","research","CC-BY-NC",NA,3,"false"
"1981","Ulmus pumila","2024-10-22 10:04:00 -0600","","New Mexico, US",35.1067404575,-106.6069151862,NA,"Siberian elm","https://www.inaturalist.org/observations/248962337","https://inaturalist-open-data.s3.amazonaws.com/photos/444949522/medium.jpg","pecosvalleydiamond",248962337,"Ulmus pumila","Plantae",79463,0,0,"2024/10/22 10:04 AM","2024-10-22","2024-10-22 16:04:00 UTC","Mountain Time (US & Canada)",NA,28734,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-25 01:17:41 UTC","2024-10-25 01:17:41 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"1982","Ulmus pumila","2024-10-24 15:38:19 -0600","","Paseo del Bosque Trail, Albuquerque, NM, US",35.0775555,-106.6667716667,NA,"Siberian elm","https://www.inaturalist.org/observations/248954676","https://inaturalist-open-data.s3.amazonaws.com/photos/444935204/medium.jpeg","dbarber",248954676,"Siberian elm","Plantae",79463,0,0,"2024-10-24 15:38:19-06:00","2024-10-24","2024-10-24 21:38:19 UTC","Mountain Time (US & Canada)",3,3,"","open","false","","",86246,"Deborah E Barber","2024-10-25 00:02:34 UTC","2025-01-06 17:34:21 UTC","research","CC-BY-NC",NA,3,"false"
"1983","Ulmus pumila","2024-10-23 17:02:50 -0600","","Central Ave NE, Albuquerque, NM, US",35.0848695,-106.64663,NA,"Siberian elm","https://www.inaturalist.org/observations/248826827","https://inaturalist-open-data.s3.amazonaws.com/photos/444686518/medium.jpeg","dbarber",248826827,"","Plantae",79463,0,0,"2024-10-23 17:02:50-06:00","2024-10-23","2024-10-23 23:02:50 UTC","Mountain Time (US & Canada)",3,3,"","open","false","","",86246,"Deborah E Barber","2024-10-24 01:28:39 UTC","2024-10-24 01:28:57 UTC","needs_id","CC-BY-NC",NA,3,"false"
"1984","Ulmus pumila","2024-10-16 14:39:03 -0600","","Taos, NM 87571, USA",36.3784370278,-105.5762786667,NA,"Siberian elm","https://www.inaturalist.org/observations/247930295","https://static.inaturalist.org/photos/442902580/medium.jpeg","mikhial",247930295,"Siberian elm","Plantae",79463,0,0,"2024-10-16 14:39:03","2024-10-16","2024-10-16 20:39:03 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","gps","gps",6181372,"Mikhial Parison","2024-10-18 16:30:08 UTC","2024-10-18 18:33:31 UTC","research","",NA,2,"false"
"1985","Ulmus pumila","2024-10-17 09:34:46 -0600","","Calle Martinez, Ranchos De Taos, NM, US",36.3612210835,-105.6105494132,NA,"Siberian elm","https://www.inaturalist.org/observations/247776888","https://inaturalist-open-data.s3.amazonaws.com/photos/442602583/medium.jpeg","edwardrooks",247776888,"Siberian elm","Plantae",79463,1,0,"2024-10-17 09:34:46-06:00","2024-10-17","2024-10-17 15:34:46 UTC","Mountain Time (US & Canada)",2,2,"","open","false","","",10201,"edwardrooks","2024-10-17 15:35:14 UTC","2024-10-19 21:18:47 UTC","research","CC-BY-NC",NA,3,"false"
"1986","Ulmus pumila","2024-10-17 09:33:59 -0600","","NM-240, Ranchos De Taos, NM, US",36.3612222517,-105.6106786134,NA,"Siberian elm","https://www.inaturalist.org/observations/247776776","https://inaturalist-open-data.s3.amazonaws.com/photos/442602477/medium.jpeg","edwardrooks",247776776,"Siberian elm","Plantae",79463,0,0,"2024-10-17 09:33:59-06:00","2024-10-17","2024-10-17 15:33:59 UTC","Mountain Time (US & Canada)",4,4,"","open","false","","",10201,"edwardrooks","2024-10-17 15:34:33 UTC","2024-10-18 00:15:11 UTC","research","CC-BY-NC",NA,3,"false"
"1987","Ulmus pumila","2024-10-16 10:16:01 -0600","","Abo Ruins, Mountainair, NM, US",34.449445,-106.375275,NA,"Siberian elm","https://www.inaturalist.org/observations/247702217","https://inaturalist-open-data.s3.amazonaws.com/photos/442455825/medium.jpeg","lejones417",247702217,"Siberian elm","Plantae",79463,0,0,"2024-10-16 10:16:01-06:00","2024-10-16","2024-10-16 16:16:01 UTC","Mountain Time (US & Canada)",4,4,"","open","false","","",1658475,"","2024-10-17 01:00:19 UTC","2024-10-17 01:44:13 UTC","research","CC-BY-NC",NA,3,"false"
"1988","Ulmus pumila","2024-10-16 16:56:37 -0600","","Sandia Resort & Casino, Albuquerque, NM, US",35.20338,-106.569205,NA,"Siberian elm","https://www.inaturalist.org/observations/247690677","https://static.inaturalist.org/photos/442430185/medium.jpeg","manidae",247690677,"Ulmus pumila","Plantae",79463,1,0,"2024-10-16 16:56:37-06:00","2024-10-16","2024-10-16 22:56:37 UTC","Mountain Time (US & Canada)",1116,1116,"","open","false","","",754116,"","2024-10-16 23:02:46 UTC","2024-11-09 21:57:21 UTC","research","",NA,3,"false"
"1989","Ulmus pumila","2024-10-11 15:44:00 -0600","","Taos County, US-NM, US",36.4914819486,-105.5569480357,NA,"Siberian elm","https://www.inaturalist.org/observations/247564422","https://inaturalist-open-data.s3.amazonaws.com/photos/442177731/medium.jpg","pecosvalleydiamond",247564422,"Ulmus pumila","Plantae",79463,0,0,"2024/10/11 3:44 PM","2024-10-11","2024-10-11 21:44:00 UTC","Mountain Time (US & Canada)",NA,28534,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-16 01:56:24 UTC","2024-10-16 01:56:24 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"1990","Ulmus pumila","2022-05-01 10:53:00 -0600","","Otero County, NM, USA",32.8615833333,-105.90491,NA,"Siberian elm","https://www.inaturalist.org/observations/247373545","https://inaturalist-open-data.s3.amazonaws.com/photos/441799603/medium.jpg","timheaton",247373545,"Siberian elm","Plantae",79463,1,0,"2022/05/01 10:53 AM","2022-05-01","2022-05-01 16:53:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",8373420,"","2024-10-14 20:58:05 UTC","2024-10-15 20:01:00 UTC","research","CC-BY-NC",NA,NA,"false"
"1991","Ulmus pumila","2024-10-10 14:27:00 -0600","","Taos County, US-NM, US",36.2312948394,-105.4657427528,NA,"Siberian elm","https://www.inaturalist.org/observations/247241183","https://inaturalist-open-data.s3.amazonaws.com/photos/441535200/medium.jpg","pecosvalleydiamond",247241183,"Ulmus pumila","Plantae",79463,0,0,"2024/10/10 2:27 PM","2024-10-10","2024-10-10 20:27:00 UTC","Mountain Time (US & Canada)",NA,28563,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-14 02:05:44 UTC","2024-10-14 02:05:44 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"1992","Ulmus pumila","2024-10-10 11:05:00 -0600","","Taos County, US-NM, US",36.5537873701,-105.7503765092,NA,"Siberian elm","https://www.inaturalist.org/observations/247052604","https://inaturalist-open-data.s3.amazonaws.com/photos/441161043/medium.jpg","pecosvalleydiamond",247052604,"Siberian elm","Plantae",79463,0,0,"2024/10/10 11:05 AM","2024-10-10","2024-10-10 17:05:00 UTC","Mountain Time (US & Canada)",NA,28534,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-13 03:18:55 UTC","2025-01-06 17:34:34 UTC","research","CC-BY-NC",NA,NA,"false"
"1993","Ulmus pumila","2024-10-10 10:54:00 -0600","","Taos County, US-NM, US",36.4179615991,-105.740612629,NA,"Siberian elm","https://www.inaturalist.org/observations/247051131","https://inaturalist-open-data.s3.amazonaws.com/photos/441157901/medium.jpg","pecosvalleydiamond",247051131,"Ulmus pumila","Plantae",79463,0,0,"2024/10/10 10:54 AM","2024-10-10","2024-10-10 16:54:00 UTC","Mountain Time (US & Canada)",NA,28534,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-13 03:05:45 UTC","2024-10-13 03:05:45 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"1994","Ulmus pumila","2024-10-10 08:55:00 -0600","","Taos County, US-NM, US",36.536680986,-105.6012951131,NA,"Siberian elm","https://www.inaturalist.org/observations/247047809","https://inaturalist-open-data.s3.amazonaws.com/photos/441151070/medium.jpg","pecosvalleydiamond",247047809,"Siberian elm","Plantae",79463,0,0,"2024/10/10 8:55 AM","2024-10-10","2024-10-10 14:55:00 UTC","Mountain Time (US & Canada)",NA,28534,"obscured","open","true","","",4348831,"Moses Michelsohn","2024-10-13 02:39:23 UTC","2025-01-06 17:34:39 UTC","research","CC-BY-NC",NA,NA,"false"
"1995","Ulmus pumila","2023-07-24 11:02:12 -0600","","West Park, Albuquerque, NM 87104, USA",35.0862198,-106.6731684,NA,"Siberian elm","https://www.inaturalist.org/observations/246730714","https://static.inaturalist.org/photos/440527972/medium.jpeg","xiomara4085",246730714,"Siberian elm","Plantae",79463,0,0,"2023-07-24 11:02:12","2023-07-24","2023-07-24 17:02:12 UTC","Mountain Time (US & Canada)",100,100,"","open","false","","",8671301,"Xiomara","2024-10-11 05:34:34 UTC","2024-10-11 05:34:49 UTC","needs_id","",NA,2,"false"
"1996","Ulmus pumila","2024-10-09 16:57:47 -0600","","Anaheim Ave NE, Albuquerque, NM, US",35.178475,-106.5576166667,NA,"Siberian elm","https://www.inaturalist.org/observations/246545426","https://static.inaturalist.org/photos/440162118/medium.jpeg","andreapetrullo",246545426,"","Plantae",79463,0,0,"2024-10-09 16:57:47-06:00","2024-10-09","2024-10-09 22:57:47 UTC","Mountain Time (US & Canada)",10,10,"","open","false","","",253271,"Andrea Petrullo","2024-10-09 22:58:13 UTC","2024-10-09 22:58:18 UTC","needs_id","",NA,3,"false"
"1997","Ulmus pumila","2024-10-09 12:05:54 -0600","","Arroyo Negro, Santa Fe, NM, US",35.9062784609,-105.9779324835,NA,"Siberian elm","https://www.inaturalist.org/observations/246506260","https://inaturalist-open-data.s3.amazonaws.com/photos/440083492/medium.jpeg","meveritt52",246506260,"elms","Plantae",79463,1,0,"2024-10-09 12:05:54-06:00","2024-10-09","2024-10-09 18:05:54 UTC","Mountain Time (US & Canada)",8,8,"","open","false","","",8185499,"meveritt","2024-10-09 18:07:51 UTC","2024-10-10 00:52:21 UTC","casual","CC-BY-NC",NA,3,"true"
"1998","Ulmus pumila","2024-10-08 10:47:31 -0600","","Washington Middle School, Albuquerque, NM, US",35.0858601243,-106.661736658,NA,"Siberian elm","https://www.inaturalist.org/observations/246341600","https://inaturalist-open-data.s3.amazonaws.com/photos/439757732/medium.jpeg","srapalmer",246341600,"Siberian elm","Plantae",79463,0,0,"2024-10-08 10:47:31-06:00","2024-10-08","2024-10-08 16:47:31 UTC","Mountain Time (US & Canada)",4,4,"","open","false","","",3173846,"","2024-10-08 16:47:39 UTC","2025-01-06 17:35:22 UTC","research","CC-BY-NC",NA,3,"false"
"1999","Ulmus pumila","2024-10-07 16:07:00 -0600","","Central Campus, Albuquerque, NM, USA",35.083579,-106.6230809,NA,"Siberian elm","https://www.inaturalist.org/observations/246250042","https://inaturalist-open-data.s3.amazonaws.com/photos/439567897/medium.jpg","pecosvalleydiamond",246250042,"Ulmus pumila","Plantae",79463,0,0,"2024/10/07 4:07 PM","2024-10-07","2024-10-07 22:07:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",4348831,"Moses Michelsohn","2024-10-08 00:46:06 UTC","2024-10-08 00:46:06 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"2000","Ulmus pumila","2024-10-07 16:07:00 -0600","","Central Campus, Albuquerque, NM, USA",35.083579,-106.6230809,NA,"Siberian elm","https://www.inaturalist.org/observations/246250041","https://inaturalist-open-data.s3.amazonaws.com/photos/439567893/medium.jpg","pecosvalleydiamond",246250041,"Ulmus pumila","Plantae",79463,0,0,"2024/10/07 4:07 PM","2024-10-07","2024-10-07 22:07:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",4348831,"Moses Michelsohn","2024-10-08 00:46:06 UTC","2024-10-08 00:46:06 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"2001","Ulmus pumila","2024-10-07 16:06:00 -0600","","Central Campus, Albuquerque, NM, USA",35.0836714,-106.6233277997,NA,"Siberian elm","https://www.inaturalist.org/observations/246250027","https://inaturalist-open-data.s3.amazonaws.com/photos/439567749/medium.jpg","pecosvalleydiamond",246250027,"Siberian elm","Plantae",79463,1,0,"2024/10/07 4:06 PM","2024-10-07","2024-10-07 22:06:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",4348831,"Moses Michelsohn","2024-10-08 00:46:01 UTC","2024-10-08 03:19:11 UTC","research","CC-BY-NC",NA,NA,"false"
"2002","Ulmus pumila","2024-10-07 16:05:00 -0600","","Central Campus, Albuquerque, NM, USA",35.0836911,-106.6233335,NA,"Siberian elm","https://www.inaturalist.org/observations/246250022","https://inaturalist-open-data.s3.amazonaws.com/photos/439567715/medium.jpg","pecosvalleydiamond",246250022,"Ulmus pumila","Plantae",79463,0,0,"2024/10/07 4:05 PM","2024-10-07","2024-10-07 22:05:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",4348831,"Moses Michelsohn","2024-10-08 00:45:59 UTC","2024-10-08 00:45:59 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"2003","Ulmus pumila","2024-10-07 16:05:00 -0600","","Central Campus, Albuquerque, NM, USA",35.0836714,-106.6233277997,NA,"Siberian elm","https://www.inaturalist.org/observations/246250021","https://inaturalist-open-data.s3.amazonaws.com/photos/439567718/medium.jpg","pecosvalleydiamond",246250021,"Siberian elm","Plantae",79463,0,0,"2024/10/07 4:05 PM","2024-10-07","2024-10-07 22:05:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",4348831,"Moses Michelsohn","2024-10-08 00:45:59 UTC","2025-01-06 17:35:28 UTC","research","CC-BY-NC",NA,NA,"false"
"2004","Ulmus pumila","2024-10-07 16:05:00 -0600","","Central Campus, Albuquerque, NM, USA",35.0837135,-106.6232951,NA,"Siberian elm","https://www.inaturalist.org/observations/246250017","https://inaturalist-open-data.s3.amazonaws.com/photos/439567650/medium.jpg","pecosvalleydiamond",246250017,"Siberian elm","Plantae",79463,0,0,"2024/10/07 4:05 PM","2024-10-07","2024-10-07 22:05:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",4348831,"Moses Michelsohn","2024-10-08 00:45:58 UTC","2025-01-06 17:35:31 UTC","research","CC-BY-NC",NA,NA,"false"
"2005","Ulmus pumila","2024-10-07 16:03:00 -0600","","Central Campus, Albuquerque, NM, USA",35.0841422,-106.6234309,NA,"Siberian elm","https://www.inaturalist.org/observations/246249996","https://inaturalist-open-data.s3.amazonaws.com/photos/439567440/medium.jpg","pecosvalleydiamond",246249996,"Siberian elm","Plantae",79463,0,0,"2024/10/07 4:03 PM","2024-10-07","2024-10-07 22:03:00 UTC","Mountain Time (US & Canada)",NA,NA,"","open","false","","",4348831,"Moses Michelsohn","2024-10-08 00:45:54 UTC","2025-01-06 17:35:38 UTC","research","CC-BY-NC",NA,NA,"false"
